live_id,species,user_id,user_name,gender,time,content,label
HJ20180908,健康养生,3xekduwgi7cupzk,人***,未知,2025/4/10 20:18,120斤1米50,1
HJ20180908,健康养生,3xpt7k74ik5taag,小***,未知,2025/4/10 20:18,哺乳期可以喝吗哺乳期可以喝吗,1
HJ20180908,健康养生,3xv7mcuppjn9sm9,温***,未知,2025/4/10 20:18,一单能减几斤,1
HJ20180908,健康养生,3xczttnuh8ifqqk,小***,未知,2025/4/10 20:18,240斤拍几单,1
HJ20180908,健康养生,3xzvd2mwwrid3qg,…***,未知,2025/4/10 20:18,147拍先拍一单试试,1
HJ20180908,健康养生,3xe4zu3ydqhjvk6,你***,未知,2025/4/10 20:18,减肥套餐红姐家减得很快,0
HJ20180908,健康养生,3xin9iwrk2egu7u,美***,未知,2025/4/10 20:18,我125拍了一单,0
HJ20180908,健康养生,3xyk9saw8d2myru,《***,未知,2025/4/10 20:18,这个几盒咖啡,1
HJ20180908,健康养生,3x2nfgpe99qxeb6,亲***,未知,2025/4/10 20:18,155斤,1
HJ20180908,健康养生,3x6j5ka2ecjrzz6,***,未知,2025/4/10 20:18,137斤,1
HJ20180908,健康养生,3xcpia8vn4nedtm,琪***,未知,2025/4/10 20:18,"我老公减了14斤,肚子明显小了好多",0
HJ20180908,健康养生,3xwcykdi4heqjb4,＠***,未知,2025/4/10 20:18,主播多高,0
HJ20180908,健康养生,3xtx4hnnwzhh4bi,日***,未知,2025/4/10 20:18,那肚子怎么一一道闻一道闻的呢?,0
HJ20180908,健康养生,3xci9pgqq3f68v4,《***,未知,2025/4/10 20:18,关美颜,0
HJ20180908,健康养生,3xkdwjvnm9xnnv9,杨***,未知,2025/4/10 20:19,"我100斤,拍了.行吗?",1
HJ20180908,健康养生,3xh7qn83vaxttbe,勇***,未知,2025/4/10 20:19,我减了7斤了,0
HJ20180908,健康养生,3x2euk9jwdnausy,随***,未知,2025/4/10 20:19,孩子能喝吗,1
HJ20180908,健康养生,3xxeakzq53zq266,你***,未知,2025/4/10 20:19,你肚子咋那么松呢,0
HJ20180908,健康养生,3xabmyfyt9ziwtk,小***,未知,2025/4/10 20:19,忌口吗,1
HJ20180908,健康养生,3xbjrznmu58xmvu,欣***,未知,2025/4/10 20:19,多久可以看到效果,1
HJ20180908,健康养生,3x93qjs9kcm89ny,艾***,未知,2025/4/10 20:19,要不要多喝水?,1
HJ20180908,健康养生,3xdexgfc9b8avrk,L***,未知,2025/4/10 20:19,"红姐我喝你家减肥咖啡都减了15斤了,今天再来拍一单",1
HJ20180908,健康养生,3x892m8iabfhujc,小***,未知,2025/4/10 20:19,吧吧的,0
HJ20180908,健康养生,3xxxbnwg7qne8du,什***,未知,2025/4/10 20:19,一米七190斤,1
HJ20180908,健康养生,3x7gsfxemrnnbqu,-***,未知,2025/4/10 20:19,115斤买几单,1
HJ20180908,健康养生,3x6nve44zrjcpv4,底***,未知,2025/4/10 20:19,"1米66,130斤拍几单?",1
HJ20180908,健康养生,3xst9qs22929fui,***,未知,2025/4/10 20:19,8盒吃几天啊啊啊啊啊,1
HJ20180908,健康养生,3xsb2zqmbe3v2be,z***,未知,2025/4/10 20:19,"我喝咖啡套餐减了22斤,现在男朋友也跟我一起喝",0
HJ20180908,健康养生,3x6jn9g5pna7vja,***,未知,2025/4/10 20:19,这肚子太丑了,0
HJ20180908,健康养生,3ximgk99kd2bnh4,快***,未知,2025/4/10 20:19,有心脏病可以喝,1
HJ20180908,健康养生,3xmpraee29j4cxm,轩***,未知,2025/4/10 20:19,162厘米128斤,0
HJ20180908,健康养生,3xnwp7kz3k3debc,夜***,未知,2025/4/10 20:19,你家咖啡真的很好用,1
HJ20180908,健康养生,3xpzbcf2nanfrky,百***,未知,2025/4/10 20:19,"140斤,身高156",1
HJ20180908,健康养生,3xkw5h5dj7sjpky,温***,未知,2025/4/10 20:19,115斤,1
HJ20180908,健康养生,3xs98dq83igs6fc,***,未知,2025/4/10 20:19,120斤,1
HJ20180908,健康养生,3x32skmh8mqvx6k,日***,未知,2025/4/10 20:19,一单能吃多长时间啊,1
HJ20180908,健康养生,3xvt3jhuhubemde,君***,未知,2025/4/10 20:19,一单喝多久,1
HJ20180908,健康养生,3xjtdcwyxs5s9iw,***,未知,2025/4/10 20:19,你那个肚子抽巴巴的太不好看了,0
HJ20180908,健康养生,3xd9g4e62367xqy,阳***,未知,2025/4/10 20:19,咖啡苦吗,1
HJ20180908,健康养生,3xitr94p663i889,承***,未知,2025/4/10 20:19,190斤拍几单,1
HJ20180908,健康养生,3x96mwjkusjxate,自***,未知,2025/4/10 20:19,163.132,1
HJ20180908,健康养生,3x7ic7xbv7zb374,***,未知,2025/4/10 20:19,一米六130斤,1
HJ20180908,健康养生,3x387yggqse2uue,粥***,未知,2025/4/10 20:19,"我61岁,喝完你的两单咖啡掉了19斤很满意",0
HJ20180908,健康养生,3xvvi7gqcfmpbz4,时***,未知,2025/4/10 20:19,吃鸡素能喝吗,1
HJ20180908,健康养生,3xr4carkug7eg5c,是***,未知,2025/4/10 20:19,已拍加急,0
HJ20180908,健康养生,3x2683t2p48qzqi,***,未知,2025/4/10 20:19,168130斤,1
HJ20180908,健康养生,3xkdtwxqvhp3jb2,A***,未知,2025/4/10 20:19,"喝了一单,减快9斤,很满意",0
HJ20180908,健康养生,3xin9iwrk2egu7u,美***,未知,2025/4/10 20:19,我125拍了一单试试,1
HJ20180908,健康养生,3xd47ahuksgxj66,专***,未知,2025/4/10 20:19,你家的不拉肚子我还减了22斤,0
HJ20180908,健康养生,3x8qpute8j7hvxi,哒***,未知,2025/4/10 20:19,114斤,1
HJ20180908,健康养生,3x9prp2xix86at2,福***,未知,2025/4/10 20:19,163-140得几单,1
HJ20180908,健康养生,3xbb57gdppqya4u,漂***,未知,2025/4/10 20:19,喝了心慌吗,1
HJ20180908,健康养生,3xxirajkphxv9u6,＠***,未知,2025/4/10 20:19,拉肚子吗,1
HJ20180908,健康养生,3xxtkz4f3pia5cu,劝***,未知,2025/4/10 20:19,"我正常吃饭,一单减了12斤",0
HJ20180908,健康养生,3x2njqgfnwm7gb9,高***,未知,2025/4/10 20:19,1米66.135斤一单够吗?,1
HJ20180908,健康养生,3xmvpa5avbkmuk2,***,未知,2025/4/10 20:19,"我喝你家的咖啡减了43斤,现在我身边的朋友都在喝",0
HJ20180908,健康养生,3xqek4mzh8xnwgu,思***,未知,2025/4/10 20:19,吃上用运动不,1
HJ20180908,健康养生,3x7bi96d5pgps8i,***,未知,2025/4/10 20:19,"120斤,160一单可以吗",1
HJ20180908,健康养生,3x9ikr9b8ritd6u,姜***,未知,2025/4/10 20:19,118斤拍几单,1
HJ20180908,健康养生,3xxicme6xsmemb4,红***,未知,2025/4/10 20:19,多少天的量,1
HJ20180908,健康养生,3xt44visnx65e3a,孤***,未知,2025/4/10 20:19,我拍了2单给我加急发货,0
HJ20180908,健康养生,3xcsuvwv8fvhxnm,墨***,未知,2025/4/10 20:19,"老公减了25斤,比我减得多很多",0
HJ20180908,健康养生,3x62t3ubqiqpbnu,A***,未知,2025/4/10 20:19,一单吃多久,1
HJ20180908,健康养生,3xfucsw4iux5hsg,一***,未知,2025/4/10 20:19,15094斤,1
HJ20180908,健康养生,3xxwcg29t7s7ixc,爱***,未知,2025/4/10 20:19,不用忌口吧,1
HJ20180908,健康养生,3x9ic4bqtqgwyhw,l***,未知,2025/4/10 20:19,你那个吊坠上车,0
HJ20180908,健康养生,3x6fchip32ycdrq,静***,未知,2025/4/10 20:19,60岁能喝吗,1
HJ20180908,健康养生,3xyce7eswffme46,K***,未知,2025/4/10 20:19,有运费险吗?,1
HJ20180908,健康养生,3xftc83xgntzx9w,惜***,未知,2025/4/10 20:19,"这个套餐瘦的确实快,我都减了27斤了,在拍两单",1
HJ20180908,健康养生,3xp5rgwawv6br3w,有***,未知,2025/4/10 20:19,"已拍,家里",0
HJ20180908,健康养生,3xe5fbyb4czumea,快***,未知,2025/4/10 20:19,怎么吃,1
HJ20180908,健康养生,3x6j5ka2ecjrzz6,***,未知,2025/4/10 20:19,137斤买了一单,0
HJ20180908,健康养生,3xmu9xw4a2sn594,W***,未知,2025/4/10 20:19,买了两单,0
HJ20180908,健康养生,3xawcdsuxhpjpn2,静***,未知,2025/4/10 20:19,"效果真的很好,我已经减了11斤了",0
HJ20180908,健康养生,3xyp26sux4dvdry,梦***,未知,2025/4/10 20:19,"喝了2单,减了33斤",0
HJ20180908,健康养生,3xkdwjvnm9xnnv9,杨***,未知,2025/4/10 20:19,"我100斤,拍了,行吗",1
HJ20180908,健康养生,3xjrwghzm28r7e9,哈***,未知,2025/4/10 20:19,164一百二五几单,1
HJ20180908,健康养生,3xdgrctgg5gj6mq,~***,未知,2025/4/10 20:19,162cm136斤,1
HJ20180908,健康养生,3xm8giqgzde5rbq,发***,未知,2025/4/10 20:19,这肚皮吓人,0
HJ20180908,健康养生,3x89v5difkkdkhw,是***,未知,2025/4/10 20:19,感谢红姐,0
HJ20180908,健康养生,3xm33529dfaf6tk,9***,未知,2025/4/10 20:19,"怎么冲,温水冲吗",1
HJ20180908,健康养生,3x9rtfy8i5annx6,自***,未知,2025/4/10 20:19,"163,165斤",1
HJ20180908,健康养生,3xvb8443nw6uac2,小***,未知,2025/4/10 20:19,"我一单瘦了24斤,原来200多斤",0
HJ20180908,健康养生,3x2qpk7z694f46m,简***,未知,2025/4/10 20:19,160高120斤,0
HJ20180908,健康养生,3xf5tmaqsxs46nu,一***,未知,2025/4/10 20:19,"拍了一单,能减几斤",1
HJ20180908,健康养生,3xutjgevpme3kvk,***,未知,2025/4/10 20:19,一天喝几袋咖啡,1
HJ20180908,健康养生,3xms9qnfn7fsmdu,瑞***,未知,2025/4/10 20:19,你这样瘦还在喝咖啡吗?,0
HJ20180908,健康养生,3xc5us2wr2ed8yw,***,未知,2025/4/10 20:19,154高.95斤肚子大,1
HJ20180908,健康养生,3x5p4agwubq6qc4,电***,未知,2025/4/10 20:19,"马上喝完一单了,真没想到减了10斤,又拍了2单",0
HJ20180908,健康养生,3xaghzirc2pzpda,6***,未知,2025/4/10 20:19,拍怎么喝发,1
