live_id,species,user_id,user_name,gender,time,content,label
DLT1111DLT,美食饮料,3xptra85rj9f6um,快乐,未知,2025/3/28 21:28,要好的,0
DLT1111DLT,美食饮料,3x7v6vff5wrcaiw,春去秋来五常大米,未知,2025/3/28 21:28,要珍珠,1
DLT1111DLT,美食饮料,3xss53yr9wipb24,今生有你,未知,2025/3/28 21:28,能唱点爱片,0
DLT1111DLT,美食饮料,3xp2abdusqvccti,.快乐每一天,未知,2025/3/28 21:28,"嗯,有所思,夜有所想",0
DLT1111DLT,美食饮料,3xw4w8bmzwq8vjk,懋懋奶奶,未知,2025/3/28 21:29,小萌牛逼牛逼牛逼,0
DLT1111DLT,美食饮料,3xq9fk5pya4bbh2,百合990998（独立团,未知,2025/3/28 21:29,太冷了,0
DLT1111DLT,美食饮料,3x4fw6emybr5sui,无铭41430,未知,2025/3/28 21:29,太划算了,1
DLT1111DLT,美食饮料,3xkw37ez8ck66my,心有阳光,未知,2025/3/28 21:29,上氨糖软骨素,1
DLT1111DLT,美食饮料,3xw4hfra8id7a4q,锦华765,未知,2025/3/28 21:29,"真便宜,冲冲冲冲冲冲冲冲冲",1
DLT1111DLT,美食饮料,3xcsuq5vfkv6i36,宝忠2363,未知,2025/3/28 21:29,必须的,0
DLT1111DLT,美食饮料,3xwbbdzew8bpg7e,苹果,未知,2025/3/28 21:29,榜上是豆豆不是江总,0
DLT1111DLT,美食饮料,3xv9f65gk33mxms,禾乃石,未知,2025/3/28 21:29,珍珠项链,1
DLT1111DLT,美食饮料,3xew5e8kjxuxyzq,春之莲843,未知,2025/3/28 21:29,大板牙你还狂不狂了,0
DLT1111DLT,美食饮料,3xw4w8bmzwq8vjk,懋懋奶奶,未知,2025/3/28 21:29,支持支持支持支持,0
DLT1111DLT,美食饮料,3xntj2azhx5gd5q,心想事成56510,未知,2025/3/28 21:29,便宜点,1
DLT1111DLT,美食饮料,3x8bnbtnvu6fvy2,快手用户1652883740511,未知,2025/3/28 21:29,"冷面,冷面,冷面",1
DLT1111DLT,美食饮料,3x8sxwefzqqjs72,我是何银,未知,2025/3/28 21:29,车上车上车上车上车上车上车上车上车上车上车上车上车上车上车上车上冻,1
