live_id,species,user_id,user_name,gender,time,content,label
seethewayisee,Clothing and Footwear,unknown,Sibongile Ndaba,unknown,2025/5/9 15:26,I NEED THAT 988 HOODIE!!!,1
seethewayisee,Clothing and Footwear,unknown,Maria ??,unknown,2025/5/9 15:26,flash sale on the shorts again please ??,1
seethewayisee,Clothing and Footwear,unknown,heyitstei,unknown,2025/5/9 15:26,I love the new material! I have the OG OG,1
seethewayisee,Clothing and Footwear,unknown,Nicole,unknown,2025/5/9 15:26,indecisive hoodie...sweats!,1
seethewayisee,Clothing and Footwear,unknown,Nicole,unknown,2025/5/9 15:26,KEEP TAPPING !!!,0
seethewayisee,Clothing and Footwear,unknown,Stella Dianne,unknown,2025/5/9 15:26,I only have the bow one. I need more.,1
seethewayisee,Clothing and Footwear,unknown,Nikki,unknown,2025/5/9 15:26,Flash sale on sweat pants please,1
seethewayisee,Clothing and Footwear,unknown,Meghan Jesse,unknown,2025/5/9 15:26,I would love Worrier hoodie on sale,1
seethewayisee,Clothing and Footwear,unknown,th3y_c4ll_m3_cj,unknown,2025/5/9 15:26,Do you have medium size?,1
seethewayisee,Clothing and Footwear,unknown,Melissa Dawn ??,unknown,2025/5/9 15:26,I should get that for my daughter!,0
seethewayisee,Clothing and Footwear,unknown,Battletron,unknown,2025/5/9 15:26,can you make it a large,1
seethewayisee,Clothing and Footwear,unknown,Basic to Bougie,unknown,2025/5/9 15:27,Last pancake crew ????,1
seethewayisee,Clothing and Footwear,unknown,Jade | Prairiejewel1 ????,unknown,2025/5/9 15:27,im new today but have been here for a little while today,0
seethewayisee,Clothing and Footwear,unknown,Chuck73,unknown,2025/5/9 15:27,Which is your favorite so far?,0
seethewayisee,Clothing and Footwear,unknown,Serena,unknown,2025/5/9 15:27,988 hoodie - next flash sale?,0
seethewayisee,Clothing and Footwear,unknown,danielle,unknown,2025/5/9 15:28,Anxiety crewneck?,1
seethewayisee,Clothing and Footwear,unknown,Kara M.,unknown,2025/5/9 15:28,The tshirts are oversized yes?,1
seethewayisee,Clothing and Footwear,unknown,elizabeth,unknown,2025/5/9 15:28,Yes,0
seethewayisee,Clothing and Footwear,unknown,Allie Walker????,unknown,2025/5/9 15:28,Oh here we go guys??,0
seethewayisee,Clothing and Footwear,unknown,Nicole,unknown,2025/5/9 15:28,Tap tap !!,0
seethewayisee,Clothing and Footwear,unknown,Allie Walker????,unknown,2025/5/9 15:28,Thank you jade!!!!,0
seethewayisee,Clothing and Footwear,unknown,?? Jessica C / SAHM ??,unknown,2025/5/9 15:28,Hello!,0
seethewayisee,Clothing and Footwear,unknown,Carol Ochoa,unknown,2025/5/9 15:29,When is the next drop,1
seethewayisee,Clothing and Footwear,unknown,Basic to Bougie,unknown,2025/5/9 15:29,Can you do the last pancake?,1
seethewayisee,Clothing and Footwear,unknown,?????? Annelise ?? ?? ??,unknown,2025/5/9 15:29,Could you put the indecisive sweatpants back on the 30$ flash sale so I can re order the right size?,0
seethewayisee,Clothing and Footwear,unknown,danielle,unknown,2025/5/9 15:30,YES GOT ONE,0
seethewayisee,Clothing and Footwear,unknown,boogiemeister0,unknown,2025/5/9 15:30,My mom will love it if I win. ??,0
seethewayisee,Clothing and Footwear,unknown,ibrahimasecic??,unknown,2025/5/9 15:30,I never win I really hope I win,0
seethewayisee,Clothing and Footwear,unknown,Marlee,unknown,2025/5/9 15:30,She genuinely has never done this before,0
seethewayisee,Clothing and Footwear,unknown,Monique Gonzalez????????,unknown,2025/5/9 15:30,I have that and I love it,0
seethewayisee,Clothing and Footwear,unknown,Melissa,unknown,2025/5/9 15:30,Wow!,0
seethewayisee,Clothing and Footwear,unknown,Basic to Bougie,unknown,2025/5/9 15:30,Can you please do the next pancake crew,1
seethewayisee,Clothing and Footwear,unknown,em_only_wants_to_travel,unknown,2025/5/9 15:30,what color is orchid,1
seethewayisee,Clothing and Footwear,unknown,furbilicious,unknown,2025/5/9 15:30,Can you do the I think too much please,0
seethewayisee,Clothing and Footwear,unknown,Basic to Bougie,unknown,2025/5/9 15:30,Omg!,0
seethewayisee,Clothing and Footwear,unknown,A,unknown,2025/5/9 15:30,I need that migraine brain crew!!! ??,1
seethewayisee,Clothing and Footwear,unknown,Basic to Bougie,unknown,2025/5/9 15:30,Can you do the last pancake crew? ????,1
seethewayisee,Clothing and Footwear,unknown,ibrahimasecic??,unknown,2025/5/9 15:30,I hope I win the giveaway,0
seethewayisee,Clothing and Footwear,unknown,Basic to Bougie,unknown,2025/5/9 15:31,Can you please do the last pancake?,0
seethewayisee,Clothing and Footwear,unknown,Allison????,unknown,2025/5/9 15:31,2 mediums left!,0
seethewayisee,Clothing and Footwear,unknown,Marlee,unknown,2025/5/9 15:31,Go go go everyone!,0
seethewayisee,Clothing and Footwear,unknown,Yadira74,unknown,2025/5/9 15:32,I need it,0
seethewayisee,Clothing and Footwear,unknown,Nikki,unknown,2025/5/9 15:32,I tried but I had to add something else to get free shipping so I missed it ??,0
seethewayisee,Clothing and Footwear,unknown,Ashley,unknown,2025/5/9 15:32,Good luck everyone ??,0
seethewayisee,Clothing and Footwear,unknown,A,unknown,2025/5/9 15:32,Migraine brain flash?,0
seethewayisee,Clothing and Footwear,unknown,Yadira74,unknown,2025/5/9 15:32,Great prices,0
